FRAME,plus_id,xp,yp,angp1,min_id,xm,ym,angm1,angm2,angm3,distance,mp_angle,angp1_rel,angm1_rel,angm2_rel,angm3_rel,fuse_up,p_vel_angle,p_vel_angle_rel,anglep1_rel_vel_angle,fusion,creation,mp_angl1,mp_angl2,mp_angl3,mp_phase,
15,14.2,1567.556337446051,1966.1706644236783,4.9637163926718735,14.163,1588.830676968038,1944.8909346588775,2.010619298297468,0.2513274122871834,4.649557127312894,30.090271201166125,5.497660475689632,5.749241224161827,2.796144129787422,1.0368522437771377,5.435081958802848,FALSE,4.069009522309954,2.2792974189607325,1.6802317018518735,FALSE,TRUE,3.330088212805181,1.5707963267948966,5.969026041820607,1.528908424747033
16,14.2,1559.578460826134,1955.5307992863668,5.277875658030853,14.163,1596.8085535885034,1915.6313074425561,0.3769911184307752,2.199114857512855,4.71238898038469,54.57150590270479,5.4631916762122765,6.0978692889981625,1.1969847493980845,3.019108488480165,5.532382611351999,FALSE,3.252277693920606,2.736609141837229,2.8455915950775563,FALSE,TRUE,1.3823007675795083,3.2044245066615886,5.717698629533423,1.3404128655316447
17,14.2,1519.6890746687552,1960.8507315997456,5.403539364174445,14.163,1596.8085540974653,1915.631306933465,0.3769911184307752,2.199114857512855,4.71238898038469,89.39916372374324,5.752859004131496,5.933865667222535,0.9073174214788651,2.7294411605609454,5.24271528343278,FALSE,3.32698647100262,3.5540960970022333,2.606879196219915,FALSE,TRUE,1.2566370614359164,3.0787608005179967,5.592034923389831,1.2147491593880524
18,14.2,1517.0297822922184,1947.5509018350285,5.529203070318037,14.163,1596.8085535883204,1926.2711715604057,2.199114857512855,0.3141592653589793,4.649557127312894,82.56802813484427,6.022519825321558,5.789868552176065,2.4597803393708837,0.5748247472170078,4.910222609170923,FALSE,4.515042118596421,4.481354788919619,1.2748264335796442,FALSE,TRUE,2.953097094374405,1.068141502220529,5.403539364174444,1.0471975511965974
21,14.2,1535.4513254381545,1947.5454364475636,5.6548667764616285,14.163,1588.8306769684034,1891.6916120308883,1.884955592153876,0.1884955592153876,4.335397861953914,77.25933517548977,5.4751378916201645,0.179728884841464,2.6930030077132976,0.9965429747748091,5.143445277513336,FALSE,3.1410694304886615,4.97447931627383,3.3218447615323887,FALSE,TRUE,2.5132741228718336,0.8168140899333451,4.963716392671872,0.6702064327658213
22,14.2,1525.0076594189036,1947.550900815384,5.152211951887261,14.163,1575.5342150855372,1958.190765443056,2.8902652413026098,4.900884539600078,0.4398229715025711,51.63467388130395,0.2075473007390517,4.9446646511482095,2.682717940563558,4.693337238861027,0.2322756707635194,FALSE,3.284705231361197,4.492093787864435,1.6599594197870124,FALSE,TRUE,4.0212385965949355,6.031857894892403,1.5707963267948966,1.7802358370342168
23,14.2,1517.029782291853,1944.8909346588775,5.215043804959057,14.163,1583.512091705454,1947.5509013253893,0.3769911184307752,4.900884539600078,2.6389378290154264,66.53550095725377,0.03998881331415851,5.175054991644899,0.3370023051166167,4.86089572628592,2.598949015701268,FALSE,0.588119533663847,1.8621833784818125,4.586935457981052,FALSE,TRUE,1.4451326206513038,5.969026041820607,3.7070793312359553,1.6126842288427596
13,14.4,806.9987182662387,1878.3917807370701,5.277875658030853,14.300,814.9765953960316,1915.6313074429218,1.3194689145077132,5.7805304826052195,3.8327430373795477,38.084496488386314,1.3597548933976649,3.918120764633188,6.242899328289635,4.420775589207555,2.472988143981883,FALSE,4.467469907879285,4.12450326607659,5.733836163933489,FALSE,TRUE,2.3247785636564466,0.5026548245743667,4.838052686528281,0.46076692252650275
14,14.4,804.3394258900678,1867.7519166190377,5.152211951887261,14.300,822.9544725256418,1920.9512392468441,3.5814156250923643,1.3194689145077132,5.7805304826052195,56.36211395345306,1.2342004878421193,3.918011464045142,2.347215137250245,0.08526842666559387,4.5463299947631,FALSE,3.7297120985568135,3.7297121281806143,0.18829936548832826,FALSE,TRUE,4.71238898038469,2.4504422698000385,0.6283185307179586,0.5026548245743672
11,14.11,1189.9368194652163,1724.1137441512255,3.0159289474462017,14.164,1181.9589423383488,1750.7134062270275,3.0787608005179976,1.1938052083641215,5.277875658030853,27.77028170541758,1.8621833977494375,1.1537455496967641,1.21657740276856,5.61480711779427,3.415692260281415,TRUE,4.248913281886829,4.7127545166404134,3.188017574989521,FALSE,TRUE,0.06283185307179595,4.461061568097506,2.261946710584651,0.16755160819145543
